TimeInterval,GantryID,Direction,VehicleType,交通量
2024-02-27 13:35,古坑服務區-古坑(南),北上,小貨車,23
2024-02-27 13:35,古坑服務區-古坑(南),北上,大客車,4
2024-02-27 13:35,古坑服務區-古坑(南),北上,大貨車,11
2024-02-27 13:35,古坑服務區-古坑(南),北上,聯結車,6
2024-02-27 13:35,古坑(南)-古坑服務區,南下,小客車,70
2024-02-27 13:35,古坑(南)-古坑服務區,南下,小貨車,32
2024-02-27 13:35,古坑(南)-古坑服務區,南下,大客車,0
2024-02-27 13:35,古坑(南)-古坑服務區,南下,大貨車,5
2024-02-27 13:35,古坑(南)-古坑服務區,南下,聯結車,9
2024-02-27 13:35,梅山-古坑服務區,北上,小客車,75
2024-02-27 13:35,梅山-古坑服務區,北上,小貨車,29
2024-02-27 13:35,梅山-古坑服務區,北上,大客車,4
2024-02-27 13:35,梅山-古坑服務區,北上,大貨車,7
2024-02-27 13:35,梅山-古坑服務區,北上,聯結車,5
2024-02-27 13:35,古坑服務區-梅山,南下,小客車,79
2024-02-27 13:35,古坑服務區-梅山,南下,小貨車,27
2024-02-27 13:35,古坑服務區-梅山,南下,大客車,3
2024-02-27 13:35,古坑服務區-梅山,南下,大貨車,6
2024-02-27 13:35,古坑服務區-梅山,南下,聯結車,7
2024-02-27 13:35,竹崎(北)-梅山,北上,小客車,69
2024-02-27 13:35,竹崎(北)-梅山,北上,小貨車,25
2024-02-27 13:35,竹崎(北)-梅山,北上,大客車,3
2024-02-27 13:35,竹崎(北)-梅山,北上,大貨車,10
2024-02-27 13:35,竹崎(北)-梅山,北上,聯結車,3
2024-02-27 13:35,梅山-竹崎(北),南下,小客車,96
2024-02-27 13:35,梅山-竹崎(北),南下,小貨車,28
2024-02-27 13:35,梅山-竹崎(北),南下,大客車,2
2024-02-27 13:35,梅山-竹崎(北),南下,大貨車,7
2024-02-27 13:35,梅山-竹崎(北),南下,聯結車,7
2024-02-27 13:35,竹崎(南)-竹崎(北),北上,小客車,52
2024-02-27 13:35,竹崎(南)-竹崎(北),北上,小貨車,22
2024-02-27 13:35,竹崎(南)-竹崎(北),北上,大客車,0
2024-02-27 13:35,竹崎(南)-竹崎(北),北上,大貨車,11
2024-02-27 13:35,竹崎(南)-竹崎(北),北上,聯結車,3
2024-02-27 13:35,竹崎(北)-竹崎(南),南下,小客車,47
2024-02-27 13:35,竹崎(北)-竹崎(南),南下,小貨車,14
2024-02-27 13:35,竹崎(北)-竹崎(南),南下,大客車,1
2024-02-27 13:35,竹崎(北)-竹崎(南),南下,大貨車,4
2024-02-27 13:35,竹崎(北)-竹崎(南),南下,聯結車,9
2024-02-27 13:35,中埔-竹崎(南),北上,小客車,78
2024-02-27 13:35,中埔-竹崎(南),北上,小貨車,26
2024-02-27 13:35,中埔-竹崎(南),北上,大客車,1
2024-02-27 13:35,中埔-竹崎(南),北上,大貨車,13
2024-02-27 13:35,中埔-竹崎(南),北上,聯結車,8
2024-02-27 13:35,竹崎(南)-中埔,南下,小客車,72
2024-02-27 13:35,竹崎(南)-中埔,南下,小貨車,28
2024-02-27 13:35,竹崎(南)-中埔,南下,大客車,1
2024-02-27 13:35,竹崎(南)-中埔,南下,大貨車,7
2024-02-27 13:35,竹崎(南)-中埔,南下,聯結車,9
2024-02-27 13:35,水上系統-中埔,北上,小客車,75
2024-02-27 13:35,水上系統-中埔,北上,小貨車,34
2024-02-27 13:35,水上系統-中埔,北上,大客車,0
2024-02-27 13:35,水上系統-中埔,北上,大貨車,11
2024-02-27 13:35,水上系統-中埔,北上,聯結車,9
2024-02-27 13:35,中埔-水上系統,南下,小客車,67
2024-02-27 13:35,中埔-水上系統,南下,小貨車,29
2024-02-27 13:35,中埔-水上系統,南下,大客車,14
2024-02-27 13:35,中埔-水上系統,南下,大貨車,11
2024-02-27 13:35,中埔-水上系統,南下,聯結車,2
2024-02-27 13:35,白河-水上系統,北上,小客車,66
2024-02-27 13:35,白河-水上系統,北上,小貨車,29
2024-02-27 13:35,白河-水上系統,北上,大客車,2
2024-02-27 13:35,白河-水上系統,北上,大貨車,3
2024-02-27 13:35,白河-水上系統,北上,聯結車,3
2024-02-27 13:35,水上系統-白河,南下,小客車,74
2024-02-27 13:35,水上系統-白河,南下,小貨車,25
2024-02-27 13:35,水上系統-白河,南下,大客車,1
2024-02-27 13:35,水上系統-白河,南下,大貨車,10
2024-02-27 13:35,水上系統-白河,南下,聯結車,2
2024-02-27 13:35,東山服務區-白河,北上,小客車,61
2024-02-27 13:35,東山服務區-白河,北上,小貨車,21
2024-02-27 13:35,東山服務區-白河,北上,大客車,0
2024-02-27 13:35,東山服務區-白河,北上,大貨車,15
2024-02-27 13:35,東山服務區-白河,北上,聯結車,7
2024-02-27 13:35,白河-東山服務區,南下,小客車,72
2024-02-27 13:35,白河-東山服務區,南下,小貨車,29
2024-02-27 13:35,白河-東山服務區,南下,大客車,5
2024-02-27 13:35,白河-東山服務區,南下,大貨車,6
2024-02-27 13:35,白河-東山服務區,南下,聯結車,1
2024-02-27 13:35,柳營-東山服務區,北上,小客車,57
2024-02-27 13:35,柳營-東山服務區,北上,小貨車,20
2024-02-27 13:35,柳營-東山服務區,北上,大客車,1
2024-02-27 13:35,柳營-東山服務區,北上,大貨車,7
2024-02-27 13:35,柳營-東山服務區,北上,聯結車,6
2024-02-27 13:35,東山服務區-柳營,南下,小客車,75
2024-02-27 13:35,東山服務區-柳營,南下,小貨車,31
2024-02-27 13:35,東山服務區-柳營,南下,大客車,5
2024-02-27 13:35,東山服務區-柳營,南下,大貨車,8
2024-02-27 13:35,東山服務區-柳營,南下,聯結車,1
2024-02-27 13:35,烏山頭-柳營,北上,小客車,68
2024-02-27 13:35,烏山頭-柳營,北上,小貨車,30
2024-02-27 13:35,烏山頭-柳營,北上,大客車,0
2024-02-27 13:35,烏山頭-柳營,北上,大貨車,11
2024-02-27 13:35,烏山頭-柳營,北上,聯結車,7
2024-02-27 13:35,柳營-烏山頭,南下,小客車,79
2024-02-27 13:35,柳營-烏山頭,南下,小貨車,36
2024-02-27 13:35,柳營-烏山頭,南下,大客車,5
2024-02-27 13:35,柳營-烏山頭,南下,大貨車,9
2024-02-27 13:35,柳營-烏山頭,南下,聯結車,6
2024-02-27 13:35,官田系統-烏山頭,北上,小客車,85
2024-02-27 13:35,官田系統-烏山頭,北上,小貨車,33
2024-02-27 13:35,官田系統-烏山頭,北上,大客車,0
2024-02-27 13:35,官田系統-烏山頭,北上,大貨車,14
2024-02-27 13:35,官田系統-烏山頭,北上,聯結車,8
2024-02-27 13:35,烏山頭-官田系統,南下,小客車,86
2024-02-27 13:35,烏山頭-官田系統,南下,小貨車,33
2024-02-27 13:35,烏山頭-官田系統,南下,大客車,4
2024-02-27 13:35,烏山頭-官田系統,南下,大貨車,4
2024-02-27 13:35,烏山頭-官田系統,南下,聯結車,15
2024-02-27 13:35,善化-官田系統,北上,小客車,67
2024-02-27 13:35,善化-官田系統,北上,小貨車,41
2024-02-27 13:35,善化-官田系統,北上,大客車,1
2024-02-27 13:35,善化-官田系統,北上,大貨車,11
2024-02-27 13:35,善化-官田系統,北上,聯結車,6
2024-02-27 13:35,官田系統-善化,南下,小客車,88
2024-02-27 13:35,官田系統-善化,南下,小貨車,40
2024-02-27 13:35,官田系統-善化,南下,大客車,0
2024-02-27 13:35,官田系統-善化,南下,大貨車,11
2024-02-27 13:35,官田系統-善化,南下,聯結車,18
2024-02-27 13:35,新化系統-善化,北上,小客車,71
2024-02-27 13:35,新化系統-善化,北上,小貨車,42
2024-02-27 13:35,新化系統-善化,北上,大客車,0
2024-02-27 13:35,新化系統-善化,北上,大貨車,12
2024-02-27 13:35,新化系統-善化,北上,聯結車,8
2024-02-27 13:35,善化-新化系統,南下,小客車,89
2024-02-27 13:35,善化-新化系統,南下,小貨車,31
2024-02-27 13:35,善化-新化系統,南下,大客車,0
2024-02-27 13:35,善化-新化系統,南下,大貨車,17
2024-02-27 13:35,善化-新化系統,南下,聯結車,18
2024-02-27 13:35,關廟-新化系統,北上,小客車,72
2024-02-27 13:35,關廟-新化系統,北上,小貨車,40
2024-02-27 13:35,關廟-新化系統,北上,大客車,5
2024-02-27 13:35,關廟-新化系統,北上,大貨車,12
2024-02-27 13:35,關廟-新化系統,北上,聯結車,13
2024-02-27 13:35,新化系統-關廟,南下,小客車,78
2024-02-27 13:35,新化系統-關廟,南下,小貨車,28
2024-02-27 13:35,新化系統-關廟,南下,大客車,3
2024-02-27 13:35,新化系統-關廟,南下,大貨車,11
2024-02-27 13:35,新化系統-關廟,南下,聯結車,19
2024-02-27 13:35,關廟服務區-關廟,北上,小客車,71
2024-02-27 13:35,關廟服務區-關廟,北上,小貨車,24
2024-02-27 13:35,關廟服務區-關廟,北上,大客車,1
2024-02-27 13:35,關廟服務區-關廟,北上,大貨車,9
2024-02-27 13:35,關廟服務區-關廟,北上,聯結車,19
2024-02-27 13:35,關廟-關廟服務區,南下,小客車,70
2024-02-27 13:35,關廟-關廟服務區,南下,小貨車,24
2024-02-27 13:35,關廟-關廟服務區,南下,大客車,4
2024-02-27 13:35,關廟-關廟服務區,南下,大貨車,6
2024-02-27 13:35,關廟-關廟服務區,南下,聯結車,21
2024-02-27 13:35,田寮-關廟服務區,北上,小客車,71
2024-02-27 13:35,田寮-關廟服務區,北上,小貨車,26
2024-02-27 13:35,田寮-關廟服務區,北上,大客車,3
2024-02-27 13:35,田寮-關廟服務區,北上,大貨車,10
2024-02-27 13:35,田寮-關廟服務區,北上,聯結車,22
2024-02-27 13:35,關廟服務區-田寮,南下,小客車,72
2024-02-27 13:35,關廟服務區-田寮,南下,小貨車,35
2024-02-27 13:35,關廟服務區-田寮,南下,大客車,0
2024-02-27 13:35,關廟服務區-田寮,南下,大貨車,11
2024-02-27 13:35,關廟服務區-田寮,南下,聯結車,18
2024-02-27 13:35,燕巢系統-田寮,北上,小客車,72
2024-02-27 13:35,燕巢系統-田寮,北上,小貨車,26
2024-02-27 13:35,燕巢系統-田寮,北上,大客車,1
2024-02-27 13:35,燕巢系統-田寮,北上,大貨車,9
2024-02-27 13:35,燕巢系統-田寮,北上,聯結車,25
2024-02-27 13:35,田寮-燕巢系統,南下,小客車,82
2024-02-27 13:35,田寮-燕巢系統,南下,小貨車,34
2024-02-27 13:35,田寮-燕巢系統,南下,大客車,3
2024-02-27 13:35,田寮-燕巢系統,南下,大貨車,12
2024-02-27 13:35,田寮-燕巢系統,南下,聯結車,15
2024-02-27 13:35,九如-燕巢系統,北上,小客車,89
2024-02-27 13:35,九如-燕巢系統,北上,小貨車,35
2024-02-27 13:35,九如-燕巢系統,北上,大客車,1
2024-02-27 13:35,九如-燕巢系統,北上,大貨車,17
2024-02-27 13:35,九如-燕巢系統,北上,聯結車,10
2024-02-27 13:35,燕巢系統-九如,南下,小客車,68
2024-02-27 13:35,燕巢系統-九如,南下,小貨車,30
2024-02-27 13:35,燕巢系統-九如,南下,大客車,2
2024-02-27 13:35,燕巢系統-九如,南下,大貨車,10
2024-02-27 13:35,燕巢系統-九如,南下,聯結車,12
2024-02-27 13:35,屏東-九如,北上,小客車,74
2024-02-27 13:35,屏東-九如,北上,小貨車,31
2024-02-27 13:35,屏東-九如,北上,大客車,1
2024-02-27 13:35,屏東-九如,北上,大貨車,10
2024-02-27 13:35,屏東-九如,北上,聯結車,7
2024-02-27 13:35,九如-屏東,南下,小客車,41
2024-02-27 13:35,九如-屏東,南下,小貨車,23
2024-02-27 13:35,九如-屏東,南下,大客車,1
2024-02-27 13:35,九如-屏東,南下,大貨車,8
2024-02-27 13:35,九如-屏東,南下,聯結車,4
2024-02-27 13:35,屏東-長治,南下,小客車,42
2024-02-27 13:35,屏東-長治,南下,小貨車,22
2024-02-27 13:35,屏東-長治,南下,大客車,0
2024-02-27 13:35,屏東-長治,南下,大貨車,12
2024-02-27 13:35,屏東-長治,南下,聯結車,5
2024-02-27 13:35,長治-屏東,北上,小客車,37
2024-02-27 13:35,長治-屏東,北上,小貨車,22
2024-02-27 13:35,長治-屏東,北上,大客車,1
2024-02-27 13:35,長治-屏東,北上,大貨車,12
2024-02-27 13:35,長治-屏東,北上,聯結車,2
2024-02-27 13:35,長治-麟洛,南下,小客車,39
2024-02-27 13:35,長治-麟洛,南下,小貨車,23
2024-02-27 13:35,長治-麟洛,南下,大客車,1
2024-02-27 13:35,長治-麟洛,南下,大貨車,10
2024-02-27 13:35,長治-麟洛,南下,聯結車,4
2024-02-27 13:35,麟洛-長治,北上,小客車,39
2024-02-27 13:35,麟洛-長治,北上,小貨車,17
2024-02-27 13:35,麟洛-長治,北上,大客車,2
2024-02-27 13:35,麟洛-長治,北上,大貨車,6
2024-02-27 13:35,麟洛-長治,北上,聯結車,6
2024-02-27 13:35,竹田系統-麟洛,北上,小客車,67
2024-02-27 13:35,竹田系統-麟洛,北上,小貨車,29
2024-02-27 13:35,竹田系統-麟洛,北上,大客車,7
2024-02-27 13:35,竹田系統-麟洛,北上,大貨車,7
2024-02-27 13:35,竹田系統-麟洛,北上,聯結車,6
2024-02-27 13:35,麟洛-竹田系統,南下,小客車,57
2024-02-27 13:35,麟洛-竹田系統,南下,小貨車,29
2024-02-27 13:35,麟洛-竹田系統,南下,大客車,2
2024-02-27 13:35,麟洛-竹田系統,南下,大貨車,9
2024-02-27 13:35,麟洛-竹田系統,南下,聯結車,7
2024-02-27 13:35,崁頂-竹田系統,北上,小客車,71
2024-02-27 13:35,崁頂-竹田系統,北上,小貨車,32
2024-02-27 13:35,崁頂-竹田系統,北上,大客車,6
2024-02-27 13:35,崁頂-竹田系統,北上,大貨車,3
2024-02-27 13:35,崁頂-竹田系統,北上,聯結車,6
2024-02-27 13:35,竹田系統-崁頂,南下,小客車,82
2024-02-27 13:35,竹田系統-崁頂,南下,小貨車,31
2024-02-27 13:35,竹田系統-崁頂,南下,大客車,2
2024-02-27 13:35,竹田系統-崁頂,南下,大貨車,9
2024-02-27 13:35,竹田系統-崁頂,南下,聯結車,7
2024-02-27 13:35,南州-崁頂,北上,小客車,55
2024-02-27 13:35,南州-崁頂,北上,小貨車,29
2024-02-27 13:35,南州-崁頂,北上,大客車,1
2024-02-27 13:35,南州-崁頂,北上,大貨車,3
2024-02-27 13:35,南州-崁頂,北上,聯結車,4
2024-02-27 13:35,崁頂-南州,南下,小客車,51
2024-02-27 13:35,崁頂-南州,南下,小貨車,21
2024-02-27 13:35,崁頂-南州,南下,大客車,1
2024-02-27 13:35,崁頂-南州,南下,大貨車,4
2024-02-27 13:35,崁頂-南州,南下,聯結車,3
2024-02-27 13:35,林邊-南州,北上,小客車,20
2024-02-27 13:35,林邊-南州,北上,小貨車,7
2024-02-27 13:35,林邊-南州,北上,大客車,0
2024-02-27 13:35,林邊-南州,北上,大貨車,1
2024-02-27 13:35,林邊-南州,北上,聯結車,0
2024-02-27 13:35,南州-林邊,南下,小客車,12
2024-02-27 13:35,南州-林邊,南下,小貨車,8
2024-02-27 13:35,南州-林邊,南下,大客車,1
2024-02-27 13:35,南州-林邊,南下,大貨車,2
2024-02-27 13:35,南州-林邊,南下,聯結車,1
2024-02-27 13:35,南港系統-石碇,南下,小客車,94
2024-02-27 13:35,南港系統-石碇,南下,小貨車,41
2024-02-27 13:35,南港系統-石碇,南下,大客車,0
2024-02-27 13:35,南港系統-石碇,南下,大貨車,0
2024-02-27 13:35,南港系統-石碇,南下,聯結車,0
2024-02-27 13:35,石碇-南港系統,北上,小客車,114
2024-02-27 13:35,石碇-南港系統,北上,小貨車,35
2024-02-27 13:35,石碇-南港系統,北上,大客車,4
2024-02-27 13:35,石碇-南港系統,北上,大貨車,4
2024-02-27 13:35,石碇-南港系統,北上,聯結車,0
2024-02-27 13:35,坪林交控專用道-石碇,北上,小客車,135
2024-02-27 13:35,坪林交控專用道-石碇,北上,小貨車,40
2024-02-27 13:35,坪林交控專用道-石碇,北上,大客車,3
2024-02-27 13:35,坪林交控專用道-石碇,北上,大貨車,1
2024-02-27 13:35,坪林交控專用道-石碇,北上,聯結車,0
2024-02-27 13:35,石碇-坪林交控專用道,南下,小客車,105
2024-02-27 13:35,石碇-坪林交控專用道,南下,小貨車,46
2024-02-27 13:35,石碇-坪林交控專用道,南下,大客車,5
2024-02-27 13:35,石碇-坪林交控專用道,南下,大貨車,0
2024-02-27 13:35,石碇-坪林交控專用道,南下,聯結車,0
2024-02-27 13:35,頭城-坪林交控專用道,北上,小客車,117
2024-02-27 13:35,頭城-坪林交控專用道,北上,小貨車,41
2024-02-27 13:35,頭城-坪林交控專用道,北上,大客車,5
2024-02-27 13:35,頭城-坪林交控專用道,北上,大貨車,1
2024-02-27 13:35,頭城-坪林交控專用道,北上,聯結車,0
2024-02-27 13:35,坪林交控專用道-頭城,南下,小客車,103
2024-02-27 13:35,坪林交控專用道-頭城,南下,小貨車,41
2024-02-27 13:35,坪林交控專用道-頭城,南下,大客車,3
2024-02-27 13:35,坪林交控專用道-頭城,南下,大貨車,0
2024-02-27 13:35,坪林交控專用道-頭城,南下,聯結車,0
2024-02-27 13:35,宜蘭(北)-頭城,北上,小客車,96
2024-02-27 13:35,宜蘭(北)-頭城,北上,小貨車,31
2024-02-27 13:35,宜蘭(北)-頭城,北上,大客車,2
2024-02-27 13:35,宜蘭(北)-頭城,北上,大貨車,3
2024-02-27 13:35,宜蘭(北)-頭城,北上,聯結車,1
2024-02-27 13:35,頭城-宜蘭(北),南下,小客車,89
2024-02-27 13:35,頭城-宜蘭(北),南下,小貨車,33
2024-02-27 13:35,頭城-宜蘭(北),南下,大客車,3
2024-02-27 13:35,頭城-宜蘭(北),南下,大貨車,3
2024-02-27 13:35,頭城-宜蘭(北),南下,聯結車,6
2024-02-27 13:35,羅東-宜蘭(南),北上,小客車,73
2024-02-27 13:35,羅東-宜蘭(南),北上,小貨車,34
2024-02-27 13:35,羅東-宜蘭(南),北上,大客車,2
2024-02-27 13:35,羅東-宜蘭(南),北上,大貨車,1
2024-02-27 13:35,羅東-宜蘭(南),北上,聯結車,3
2024-02-27 13:35,宜蘭(南)-羅東,南下,小客車,61
2024-02-27 13:35,宜蘭(南)-羅東,南下,小貨車,25
2024-02-27 13:35,宜蘭(南)-羅東,南下,大客車,0
2024-02-27 13:35,宜蘭(南)-羅東,南下,大貨車,3
2024-02-27 13:35,宜蘭(南)-羅東,南下,聯結車,9
2024-02-27 13:35,羅東-蘇澳,南下,小客車,33
2024-02-27 13:35,羅東-蘇澳,南下,小貨車,19
2024-02-27 13:35,羅東-蘇澳,南下,大客車,0
2024-02-27 13:35,羅東-蘇澳,南下,大貨車,5
2024-02-27 13:35,羅東-蘇澳,南下,聯結車,4
2024-02-27 13:35,蘇澳-羅東,北上,小客車,36
2024-02-27 13:35,蘇澳-羅東,北上,小貨車,10
2024-02-27 13:35,蘇澳-羅東,北上,大客車,0
2024-02-27 13:35,蘇澳-羅東,北上,大貨車,1
2024-02-27 13:35,蘇澳-羅東,北上,聯結車,5
2024-02-27 13:35,宜蘭(北)-宜蘭(南),南下,小客車,20
2024-02-27 13:35,宜蘭(北)-宜蘭(南),南下,小貨車,4
2024-02-27 13:35,宜蘭(北)-宜蘭(南),南下,大客車,0
2024-02-27 13:35,宜蘭(北)-宜蘭(南),南下,大貨車,1
2024-02-27 13:35,宜蘭(北)-宜蘭(南),南下,聯結車,2
2024-02-27 13:35,宜蘭(南)-宜蘭(北),北上,小客車,13
2024-02-27 13:35,宜蘭(南)-宜蘭(北),北上,小貨車,12
2024-02-27 13:35,宜蘭(南)-宜蘭(北),北上,大客車,0
2024-02-27 13:35,宜蘭(南)-宜蘭(北),北上,大貨車,1
2024-02-27 13:35,宜蘭(南)-宜蘭(北),北上,聯結車,1
