TimeInterval,GantryID,Direction,VehicleType,TrafficVolume,PCU
2024-02-27 15:35,基隆-基隆端,北上,小客車,89,
2024-02-27 15:35,基隆-基隆端,北上,小貨車,31,
2024-02-27 15:35,基隆-基隆端,北上,大客車,4,
2024-02-27 15:35,基隆-基隆端,北上,大貨車,1,
2024-02-27 15:35,基隆-基隆端,北上,聯結車,2,129.8
2024-02-27 15:35,基隆端-基隆,南下,小客車,88,
2024-02-27 15:35,基隆端-基隆,南下,小貨車,30,
2024-02-27 15:35,基隆端-基隆,南下,大客車,3,
2024-02-27 15:35,基隆端-基隆,南下,大貨車,3,
2024-02-27 15:35,基隆端-基隆,南下,聯結車,0,126.4
2024-02-27 15:35,八堵-基隆,北上,小客車,81,
2024-02-27 15:35,八堵-基隆,北上,小貨車,33,
2024-02-27 15:35,八堵-基隆,北上,大客車,5,
2024-02-27 15:35,八堵-基隆,北上,大貨車,3,
2024-02-27 15:35,八堵-基隆,北上,聯結車,2,128.0
2024-02-27 15:35,基隆-八堵,南下,小客車,77,
2024-02-27 15:35,基隆-八堵,南下,小貨車,29,
2024-02-27 15:35,基隆-八堵,南下,大客車,3,
2024-02-27 15:35,基隆-八堵,南下,大貨車,5,
2024-02-27 15:35,基隆-八堵,南下,聯結車,1,118.6
2024-02-27 15:35,大華系統-八堵,北上,小客車,93,
2024-02-27 15:35,大華系統-八堵,北上,小貨車,39,
2024-02-27 15:35,大華系統-八堵,北上,大客車,5,
2024-02-27 15:35,大華系統-八堵,北上,大貨車,6,
2024-02-27 15:35,大華系統-八堵,北上,聯結車,3,151.6
2024-02-27 15:35,八堵-大華系統,南下,小客車,96,
2024-02-27 15:35,八堵-大華系統,南下,小貨車,38,
2024-02-27 15:35,八堵-大華系統,南下,大客車,6,
2024-02-27 15:35,八堵-大華系統,南下,大貨車,5,
2024-02-27 15:35,八堵-大華系統,南下,聯結車,3,153.6
2024-02-27 15:35,五堵-大華系統,北上,小客車,168,
2024-02-27 15:35,五堵-大華系統,北上,小貨車,71,
2024-02-27 15:35,五堵-大華系統,北上,大客車,14,
2024-02-27 15:35,五堵-大華系統,北上,大貨車,8,
2024-02-27 15:35,五堵-大華系統,北上,聯結車,18,295.0
2024-02-27 15:35,大華系統-五堵,南下,小客車,162,
2024-02-27 15:35,大華系統-五堵,南下,小貨車,70,
2024-02-27 15:35,大華系統-五堵,南下,大客車,20,
2024-02-27 15:35,大華系統-五堵,南下,大貨車,10,
2024-02-27 15:35,大華系統-五堵,南下,聯結車,16,296.4
2024-02-27 15:35,汐止&汐止系統-五堵,北上,小客車,176,
2024-02-27 15:35,汐止&汐止系統-五堵,北上,小貨車,70,
2024-02-27 15:35,汐止&汐止系統-五堵,北上,大客車,8,
2024-02-27 15:35,汐止&汐止系統-五堵,北上,大貨車,6,
2024-02-27 15:35,汐止&汐止系統-五堵,北上,聯結車,17,289.4
2024-02-27 15:35,五堵-汐止&汐止系統,南下,小客車,184,
2024-02-27 15:35,五堵-汐止&汐止系統,南下,小貨車,62,
2024-02-27 15:35,五堵-汐止&汐止系統,南下,大客車,12,
2024-02-27 15:35,五堵-汐止&汐止系統,南下,大貨車,7,
2024-02-27 15:35,五堵-汐止&汐止系統,南下,聯結車,9,285.2
2024-02-27 15:35,東湖-汐止&汐止系統,北上,小客車,137,
2024-02-27 15:35,東湖-汐止&汐止系統,北上,小貨車,48,
2024-02-27 15:35,東湖-汐止&汐止系統,北上,大客車,3,
2024-02-27 15:35,東湖-汐止&汐止系統,北上,大貨車,15,
2024-02-27 15:35,東湖-汐止&汐止系統,北上,聯結車,16,232.6
2024-02-27 15:35,汐止&汐止系統-東湖,南下,小客車,149,
2024-02-27 15:35,汐止&汐止系統-東湖,南下,小貨車,45,
2024-02-27 15:35,汐止&汐止系統-東湖,南下,大客車,5,
2024-02-27 15:35,汐止&汐止系統-東湖,南下,大貨車,19,
2024-02-27 15:35,汐止&汐止系統-東湖,南下,聯結車,14,247.2
2024-02-27 15:35,內湖-東湖,北上,小客車,182,
2024-02-27 15:35,內湖-東湖,北上,小貨車,76,
2024-02-27 15:35,內湖-東湖,北上,大客車,2,
2024-02-27 15:35,內湖-東湖,北上,大貨車,20,
2024-02-27 15:35,內湖-東湖,北上,聯結車,14,308.4
2024-02-27 15:35,東湖-內湖,南下,小客車,215,
2024-02-27 15:35,東湖-內湖,南下,小貨車,71,
2024-02-27 15:35,東湖-內湖,南下,大客車,3,
2024-02-27 15:35,東湖-內湖,南下,大貨車,19,
2024-02-27 15:35,東湖-內湖,南下,聯結車,16,339.2
2024-02-27 15:35,內湖-圓山,南下,小客車,214,
2024-02-27 15:35,內湖-圓山,南下,小貨車,89,
2024-02-27 15:35,內湖-圓山,南下,大客車,2,
2024-02-27 15:35,內湖-圓山,南下,大貨車,26,
2024-02-27 15:35,內湖-圓山,南下,聯結車,16,364.6
2024-02-27 15:35,圓山-內湖,北上,小客車,171,
2024-02-27 15:35,圓山-內湖,北上,小貨車,61,
2024-02-27 15:35,圓山-內湖,北上,大客車,2,
2024-02-27 15:35,圓山-內湖,北上,大貨車,21,
2024-02-27 15:35,圓山-內湖,北上,聯結車,21,293.6
2024-02-27 15:35,台北-圓山,北上,小客車,334,
2024-02-27 15:35,台北-圓山,北上,小貨車,103,
2024-02-27 15:35,台北-圓山,北上,大客車,8,
2024-02-27 15:35,台北-圓山,北上,大貨車,23,
2024-02-27 15:35,台北-圓山,北上,聯結車,28,519.6
2024-02-27 15:35,圓山-台北,南下,小客車,260,
2024-02-27 15:35,圓山-台北,南下,小貨車,96,
2024-02-27 15:35,圓山-台北,南下,大客車,4,
2024-02-27 15:35,圓山-台北,南下,大貨車,21,
2024-02-27 15:35,圓山-台北,南下,聯結車,22,421.8
2024-02-27 15:35,三重-台北,北上,小客車,306,
2024-02-27 15:35,三重-台北,北上,小貨車,95,
2024-02-27 15:35,三重-台北,北上,大客車,7,
2024-02-27 15:35,三重-台北,北上,大貨車,17,
2024-02-27 15:35,三重-台北,北上,聯結車,30,476.6
2024-02-27 15:35,台北-三重,南下,小客車,243,
2024-02-27 15:35,台北-三重,南下,小貨車,110,
2024-02-27 15:35,台北-三重,南下,大客車,15,
2024-02-27 15:35,台北-三重,南下,大貨車,28,
2024-02-27 15:35,台北-三重,南下,聯結車,20,441.2
2024-02-27 15:35,五股-三重,北上,小客車,303,
2024-02-27 15:35,五股-三重,北上,小貨車,89,
2024-02-27 15:35,五股-三重,北上,大客車,12,
2024-02-27 15:35,五股-三重,北上,大貨車,14,
2024-02-27 15:35,五股-三重,北上,聯結車,17,452.2
2024-02-27 15:35,三重-五股,南下,小客車,207,
2024-02-27 15:35,三重-五股,南下,小貨車,72,
2024-02-27 15:35,三重-五股,南下,大客車,10,
2024-02-27 15:35,三重-五股,南下,大貨車,23,
2024-02-27 15:35,三重-五股,南下,聯結車,14,344.8
2024-02-27 15:35,五股-高公局,南下,小客車,445,
2024-02-27 15:35,五股-高公局,南下,小貨車,165,
2024-02-27 15:35,五股-高公局,南下,大客車,13,
2024-02-27 15:35,五股-高公局,南下,大貨車,34,
2024-02-27 15:35,五股-高公局,南下,聯結車,15,696.8
2024-02-27 15:35,高公局-五股,北上,小客車,412,
2024-02-27 15:35,高公局-五股,北上,小貨車,160,
2024-02-27 15:35,高公局-五股,北上,大客車,15,
2024-02-27 15:35,高公局-五股,北上,大貨車,21,
2024-02-27 15:35,高公局-五股,北上,聯結車,25,657.4
2024-02-27 15:35,林口(北)-高公局,北上,小客車,333,
2024-02-27 15:35,林口(北)-高公局,北上,小貨車,138,
2024-02-27 15:35,林口(北)-高公局,北上,大客車,15,
2024-02-27 15:35,林口(北)-高公局,北上,大貨車,26,
2024-02-27 15:35,林口(北)-高公局,北上,聯結車,11,543.8
2024-02-27 15:35,高公局-林口(北),南下,小客車,335,
2024-02-27 15:35,高公局-林口(北),南下,小貨車,141,
2024-02-27 15:35,高公局-林口(北),南下,大客車,12,
2024-02-27 15:35,高公局-林口(北),南下,大貨車,36,
2024-02-27 15:35,高公局-林口(北),南下,聯結車,14,562.8
2024-02-27 15:35,林口(南)-林口(北),北上,小客車,185,
2024-02-27 15:35,林口(南)-林口(北),北上,小貨車,66,
2024-02-27 15:35,林口(南)-林口(北),北上,大客車,3,
2024-02-27 15:35,林口(南)-林口(北),北上,大貨車,13,
2024-02-27 15:35,林口(南)-林口(北),北上,聯結車,7,283.2
2024-02-27 15:35,林口(北)-林口(南),南下,小客車,179,
2024-02-27 15:35,林口(北)-林口(南),南下,小貨車,69,
2024-02-27 15:35,林口(北)-林口(南),南下,大客車,6,
2024-02-27 15:35,林口(北)-林口(南),南下,大貨車,14,
2024-02-27 15:35,林口(北)-林口(南),南下,聯結車,17,299.8
2024-02-27 15:35,桃園(北)-林口(南),北上,小客車,340,
2024-02-27 15:35,桃園(北)-林口(南),北上,小貨車,139,
2024-02-27 15:35,桃園(北)-林口(南),北上,大客車,15,
2024-02-27 15:35,桃園(北)-林口(南),北上,大貨車,28,
2024-02-27 15:35,桃園(北)-林口(南),北上,聯結車,18,564.4
2024-02-27 15:35,林口(南)-桃園(北),南下,小客車,335,
2024-02-27 15:35,林口(南)-桃園(北),南下,小貨車,111,
2024-02-27 15:35,林口(南)-桃園(北),南下,大客車,6,
2024-02-27 15:35,林口(南)-桃園(北),南下,大貨車,34,
2024-02-27 15:35,林口(南)-桃園(北),南下,聯結車,28,541.2
2024-02-27 15:35,桃園(南)-桃園(北),北上,小客車,197,
2024-02-27 15:35,桃園(南)-桃園(北),北上,小貨車,84,
2024-02-27 15:35,桃園(南)-桃園(北),北上,大客車,6,
2024-02-27 15:35,桃園(南)-桃園(北),北上,大貨車,21,
2024-02-27 15:35,桃園(南)-桃園(北),北上,聯結車,13,337.0
2024-02-27 15:35,桃園(北)-桃園(南),南下,小客車,209,
2024-02-27 15:35,桃園(北)-桃園(南),南下,小貨車,88,
2024-02-27 15:35,桃園(北)-桃園(南),南下,大客車,0,
2024-02-27 15:35,桃園(北)-桃園(南),南下,大貨車,33,
2024-02-27 15:35,桃園(北)-桃園(南),南下,聯結車,16,365.6
2024-02-27 15:35,機場系統-桃園(南),北上,小客車,338,
2024-02-27 15:35,機場系統-桃園(南),北上,小貨車,139,
2024-02-27 15:35,機場系統-桃園(南),北上,大客車,7,
2024-02-27 15:35,機場系統-桃園(南),北上,大貨車,34,
2024-02-27 15:35,機場系統-桃園(南),北上,聯結車,15,555.4
2024-02-27 15:35,桃園(南)-機場系統,南下,小客車,348,
2024-02-27 15:35,桃園(南)-機場系統,南下,小貨車,133,
2024-02-27 15:35,桃園(南)-機場系統,南下,大客車,2,
2024-02-27 15:35,桃園(南)-機場系統,南下,大貨車,39,
2024-02-27 15:35,桃園(南)-機場系統,南下,聯結車,33,584.6
2024-02-27 15:35,中壢服務區-機場系統,北上,小客車,231,
2024-02-27 15:35,中壢服務區-機場系統,北上,小貨車,97,
2024-02-27 15:35,中壢服務區-機場系統,北上,大客車,8,
2024-02-27 15:35,中壢服務區-機場系統,北上,大貨車,33,
2024-02-27 15:35,中壢服務區-機場系統,北上,聯結車,10,399.4
2024-02-27 15:35,機場系統-中壢服務區,南下,小客車,259,
2024-02-27 15:35,機場系統-中壢服務區,南下,小貨車,124,
2024-02-27 15:35,機場系統-中壢服務區,南下,大客車,3,
2024-02-27 15:35,機場系統-中壢服務區,南下,大貨車,38,
2024-02-27 15:35,機場系統-中壢服務區,南下,聯結車,21,469.8
2024-02-27 15:35,內壢-中壢服務區,北上,小客車,237,
2024-02-27 15:35,內壢-中壢服務區,北上,小貨車,95,
2024-02-27 15:35,內壢-中壢服務區,北上,大客車,4,
2024-02-27 15:35,內壢-中壢服務區,北上,大貨車,40,
2024-02-27 15:35,內壢-中壢服務區,北上,聯結車,16,416.0
2024-02-27 15:35,中壢服務區-內壢,南下,小客車,241,
2024-02-27 15:35,中壢服務區-內壢,南下,小貨車,96,
2024-02-27 15:35,中壢服務區-內壢,南下,大客車,6,
2024-02-27 15:35,中壢服務區-內壢,南下,大貨車,37,
2024-02-27 15:35,中壢服務區-內壢,南下,聯結車,19,423.8
2024-02-27 15:35,內壢-中壢,南下,小客車,165,
2024-02-27 15:35,內壢-中壢,南下,小貨車,63,
2024-02-27 15:35,內壢-中壢,南下,大客車,1,
2024-02-27 15:35,內壢-中壢,南下,大貨車,25,
2024-02-27 15:35,內壢-中壢,南下,聯結車,14,284.0
2024-02-27 15:35,中壢-內壢,北上,小客車,184,
2024-02-27 15:35,中壢-內壢,北上,小貨車,70,
2024-02-27 15:35,中壢-內壢,北上,大客車,4,
2024-02-27 15:35,中壢-內壢,北上,大貨車,37,
2024-02-27 15:35,中壢-內壢,北上,聯結車,22,342.2
2024-02-27 15:35,平鎮系統-中壢,北上,小客車,195,
2024-02-27 15:35,平鎮系統-中壢,北上,小貨車,87,
2024-02-27 15:35,平鎮系統-中壢,北上,大客車,2,
2024-02-27 15:35,平鎮系統-中壢,北上,大貨車,42,
2024-02-27 15:35,平鎮系統-中壢,北上,聯結車,25,378.6
2024-02-27 15:35,中壢-平鎮系統,南下,小客車,180,
2024-02-27 15:35,中壢-平鎮系統,南下,小貨車,93,
2024-02-27 15:35,中壢-平鎮系統,南下,大客車,4,
2024-02-27 15:35,中壢-平鎮系統,南下,大貨車,30,
2024-02-27 15:35,中壢-平鎮系統,南下,聯結車,18,345.8
2024-02-27 15:35,幼獅-平鎮系統,北上,小客車,196,
2024-02-27 15:35,幼獅-平鎮系統,北上,小貨車,88,
2024-02-27 15:35,幼獅-平鎮系統,北上,大客車,5,
2024-02-27 15:35,幼獅-平鎮系統,北上,大貨車,47,
2024-02-27 15:35,幼獅-平鎮系統,北上,聯結車,25,391.8
2024-02-27 15:35,平鎮系統-幼獅,南下,小客車,141,
2024-02-27 15:35,平鎮系統-幼獅,南下,小貨車,61,
2024-02-27 15:35,平鎮系統-幼獅,南下,大客車,3,
2024-02-27 15:35,平鎮系統-幼獅,南下,大貨車,35,
2024-02-27 15:35,平鎮系統-幼獅,南下,聯結車,15,276.2
2024-02-27 15:35,楊梅-幼獅,北上,小客車,180,
2024-02-27 15:35,楊梅-幼獅,北上,小貨車,81,
2024-02-27 15:35,楊梅-幼獅,北上,大客車,3,
2024-02-27 15:35,楊梅-幼獅,北上,大貨車,39,
2024-02-27 15:35,楊梅-幼獅,北上,聯結車,18,345.0
2024-02-27 15:35,幼獅-楊梅,南下,小客車,128,
2024-02-27 15:35,幼獅-楊梅,南下,小貨車,57,
2024-02-27 15:35,幼獅-楊梅,南下,大客車,0,
2024-02-27 15:35,幼獅-楊梅,南下,大貨車,29,
2024-02-27 15:35,幼獅-楊梅,南下,聯結車,12,242.4
2024-02-27 15:35,楊梅端-楊梅,北上,小客車,121,
2024-02-27 15:35,楊梅端-楊梅,北上,小貨車,65,
2024-02-27 15:35,楊梅端-楊梅,北上,大客車,2,
2024-02-27 15:35,楊梅端-楊梅,北上,大貨車,20,
2024-02-27 15:35,楊梅端-楊梅,北上,聯結車,12,233.6
2024-02-27 15:35,楊梅-楊梅端,南下,小客車,90,
2024-02-27 15:35,楊梅-楊梅端,南下,小貨車,32,
2024-02-27 15:35,楊梅-楊梅端,南下,大客車,1,
2024-02-27 15:35,楊梅-楊梅端,南下,大貨車,24,
2024-02-27 15:35,楊梅-楊梅端,南下,聯結車,11,172.4
2024-02-27 15:35,湖口-楊梅端,北上,小客車,253,
2024-02-27 15:35,湖口-楊梅端,北上,小貨車,117,
2024-02-27 15:35,湖口-楊梅端,北上,大客車,8,
2024-02-27 15:35,湖口-楊梅端,北上,大貨車,21,
2024-02-27 15:35,湖口-楊梅端,北上,聯結車,13,428.8
2024-02-27 15:35,楊梅端-湖口,南下,小客車,223,
2024-02-27 15:35,楊梅端-湖口,南下,小貨車,71,
2024-02-27 15:35,楊梅端-湖口,南下,大客車,9,
2024-02-27 15:35,楊梅端-湖口,南下,大貨車,27,
2024-02-27 15:35,楊梅端-湖口,南下,聯結車,12,361.2
2024-02-27 15:35,竹北-湖口,北上,小客車,243,
2024-02-27 15:35,竹北-湖口,北上,小貨車,120,
2024-02-27 15:35,竹北-湖口,北上,大客車,8,
2024-02-27 15:35,竹北-湖口,北上,大貨車,33,
2024-02-27 15:35,竹北-湖口,北上,聯結車,11,435.8
2024-02-27 15:35,湖口-竹北,南下,小客車,235,
2024-02-27 15:35,湖口-竹北,南下,小貨車,77,
2024-02-27 15:35,湖口-竹北,南下,大客車,9,
2024-02-27 15:35,湖口-竹北,南下,大貨車,32,
2024-02-27 15:35,湖口-竹北,南下,聯結車,21,398.8
2024-02-27 15:35,新竹(北)-竹北,北上,小客車,271,
2024-02-27 15:35,新竹(北)-竹北,北上,小貨車,93,
2024-02-27 15:35,新竹(北)-竹北,北上,大客車,5,
2024-02-27 15:35,新竹(北)-竹北,北上,大貨車,27,
2024-02-27 15:35,新竹(北)-竹北,北上,聯結車,12,425.6
2024-02-27 15:35,竹北-新竹(北),南下,小客車,245,
2024-02-27 15:35,竹北-新竹(北),南下,小貨車,87,
2024-02-27 15:35,竹北-新竹(北),南下,大客車,12,
2024-02-27 15:35,竹北-新竹(北),南下,大貨車,28,
2024-02-27 15:35,竹北-新竹(北),南下,聯結車,18,413.2
2024-02-27 15:35,新竹(北)-新竹(南),南下,小客車,156,
2024-02-27 15:35,新竹(北)-新竹(南),南下,小貨車,62,
2024-02-27 15:35,新竹(北)-新竹(南),南下,大客車,7,
2024-02-27 15:35,新竹(北)-新竹(南),南下,大貨車,22,
2024-02-27 15:35,新竹(北)-新竹(南),南下,聯結車,15,279.6
2024-02-27 15:35,新竹(南)-新竹(北),北上,小客車,154,
2024-02-27 15:35,新竹(南)-新竹(北),北上,小貨車,58,
2024-02-27 15:35,新竹(南)-新竹(北),北上,大客車,5,
2024-02-27 15:35,新竹(南)-新竹(北),北上,大貨車,13,
2024-02-27 15:35,新竹(南)-新竹(北),北上,聯結車,11,252.6
2024-02-27 15:35,新竹系統-新竹(南),北上,小客車,224,
2024-02-27 15:35,新竹系統-新竹(南),北上,小貨車,93,
2024-02-27 15:35,新竹系統-新竹(南),北上,大客車,7,
2024-02-27 15:35,新竹系統-新竹(南),北上,大貨車,23,
2024-02-27 15:35,新竹系統-新竹(南),北上,聯結車,14,378.6
2024-02-27 15:35,新竹(南)-新竹系統,南下,小客車,245,
2024-02-27 15:35,新竹(南)-新竹系統,南下,小貨車,74,
2024-02-27 15:35,新竹(南)-新竹系統,南下,大客車,12,
2024-02-27 15:35,新竹(南)-新竹系統,南下,大貨車,36,
2024-02-27 15:35,新竹(南)-新竹系統,南下,聯結車,17,410.0
2024-02-27 15:35,頭份-新竹系統,北上,小客車,184,
2024-02-27 15:35,頭份-新竹系統,北上,小貨車,78,
2024-02-27 15:35,頭份-新竹系統,北上,大客車,7,
2024-02-27 15:35,頭份-新竹系統,北上,大貨車,20,
2024-02-27 15:35,頭份-新竹系統,北上,聯結車,12,316.6
2024-02-27 15:35,新竹系統-頭份,南下,小客車,197,
2024-02-27 15:35,新竹系統-頭份,南下,小貨車,83,
2024-02-27 15:35,新竹系統-頭份,南下,大客車,6,
2024-02-27 15:35,新竹系統-頭份,南下,大貨車,21,
2024-02-27 15:35,新竹系統-頭份,南下,聯結車,5,324.8
2024-02-27 15:35,頭屋-頭份,北上,小客車,153,
2024-02-27 15:35,頭屋-頭份,北上,小貨車,57,
2024-02-27 15:35,頭屋-頭份,北上,大客車,5,
2024-02-27 15:35,頭屋-頭份,北上,大貨車,15,
2024-02-27 15:35,頭屋-頭份,北上,聯結車,2,240.8
2024-02-27 15:35,頭份-頭屋,南下,小客車,165,
2024-02-27 15:35,頭份-頭屋,南下,小貨車,53,
2024-02-27 15:35,頭份-頭屋,南下,大客車,6,
2024-02-27 15:35,頭份-頭屋,南下,大貨車,22,
2024-02-27 15:35,頭份-頭屋,南下,聯結車,5,264.2
2024-02-27 15:35,苗栗-頭屋,北上,小客車,168,
2024-02-27 15:35,苗栗-頭屋,北上,小貨車,57,
2024-02-27 15:35,苗栗-頭屋,北上,大客車,2,
2024-02-27 15:35,苗栗-頭屋,北上,大貨車,21,
2024-02-27 15:35,苗栗-頭屋,北上,聯結車,13,275.4
2024-02-27 15:35,頭屋-苗栗,南下,小客車,160,
2024-02-27 15:35,頭屋-苗栗,南下,小貨車,65,
2024-02-27 15:35,頭屋-苗栗,南下,大客車,2,
2024-02-27 15:35,頭屋-苗栗,南下,大貨車,20,
2024-02-27 15:35,頭屋-苗栗,南下,聯結車,10,269.8
2024-02-27 15:35,銅鑼-苗栗,北上,小客車,164,
2024-02-27 15:35,銅鑼-苗栗,北上,小貨車,61,
2024-02-27 15:35,銅鑼-苗栗,北上,大客車,4,
2024-02-27 15:35,銅鑼-苗栗,北上,大貨車,17,
2024-02-27 15:35,銅鑼-苗栗,北上,聯結車,11,269.8
2024-02-27 15:35,苗栗-銅鑼,南下,小客車,132,
2024-02-27 15:35,苗栗-銅鑼,南下,小貨車,47,
2024-02-27 15:35,苗栗-銅鑼,南下,大客車,6,
2024-02-27 15:35,苗栗-銅鑼,南下,大貨車,17,
2024-02-27 15:35,苗栗-銅鑼,南下,聯結車,4,216.8
2024-02-27 15:35,三義-銅鑼,北上,小客車,179,
2024-02-27 15:35,三義-銅鑼,北上,小貨車,65,
2024-02-27 15:35,三義-銅鑼,北上,大客車,9,
2024-02-27 15:35,三義-銅鑼,北上,大貨車,20,
2024-02-27 15:35,三義-銅鑼,北上,聯結車,11,300.0
2024-02-27 15:35,銅鑼-三義,南下,小客車,178,
2024-02-27 15:35,銅鑼-三義,南下,小貨車,60,
2024-02-27 15:35,銅鑼-三義,南下,大客車,8,
2024-02-27 15:35,銅鑼-三義,南下,大貨車,12,
2024-02-27 15:35,銅鑼-三義,南下,聯結車,6,274.4
2024-02-27 15:35,后里-三義,北上,小客車,178,
2024-02-27 15:35,后里-三義,北上,小貨車,64,
2024-02-27 15:35,后里-三義,北上,大客車,1,
2024-02-27 15:35,后里-三義,北上,大貨車,10,
2024-02-27 15:35,后里-三義,北上,聯結車,10,271.4
2024-02-27 15:35,三義-后里,南下,小客車,184,
2024-02-27 15:35,三義-后里,南下,小貨車,55,
2024-02-27 15:35,三義-后里,南下,大客車,9,
2024-02-27 15:35,三義-后里,南下,大貨車,17,
2024-02-27 15:35,三義-后里,南下,聯結車,7,285.2
2024-02-27 15:35,台中系統-后里,北上,小客車,226,
2024-02-27 15:35,台中系統-后里,北上,小貨車,66,
2024-02-27 15:35,台中系統-后里,北上,大客車,6,
2024-02-27 15:35,台中系統-后里,北上,大貨車,18,
2024-02-27 15:35,台中系統-后里,北上,聯結車,5,332.6
2024-02-27 15:35,后里-台中系統,南下,小客車,192,
2024-02-27 15:35,后里-台中系統,南下,小貨車,97,
2024-02-27 15:35,后里-台中系統,南下,大客車,4,
2024-02-27 15:35,后里-台中系統,南下,大貨車,22,
2024-02-27 15:35,后里-台中系統,南下,聯結車,12,342.2
2024-02-27 15:35,豐原-台中系統,北上,小客車,223,
2024-02-27 15:35,豐原-台中系統,北上,小貨車,102,
2024-02-27 15:35,豐原-台中系統,北上,大客車,6,
2024-02-27 15:35,豐原-台中系統,北上,大貨車,20,
2024-02-27 15:35,豐原-台中系統,北上,聯結車,12,378.2
2024-02-27 15:35,台中系統-豐原,南下,小客車,240,
2024-02-27 15:35,台中系統-豐原,南下,小貨車,113,
2024-02-27 15:35,台中系統-豐原,南下,大客車,4,
2024-02-27 15:35,台中系統-豐原,南下,大貨車,23,
2024-02-27 15:35,台中系統-豐原,南下,聯結車,8,402.0
2024-02-27 15:35,大雅-豐原,北上,小客車,250,
2024-02-27 15:35,大雅-豐原,北上,小貨車,120,
2024-02-27 15:35,大雅-豐原,北上,大客車,7,
2024-02-27 15:35,大雅-豐原,北上,大貨車,25,
2024-02-27 15:35,大雅-豐原,北上,聯結車,9,427.4
2024-02-27 15:35,豐原-大雅,南下,小客車,270,
2024-02-27 15:35,豐原-大雅,南下,小貨車,87,
2024-02-27 15:35,豐原-大雅,南下,大客車,6,
2024-02-27 15:35,豐原-大雅,南下,大貨車,20,
2024-02-27 15:35,豐原-大雅,南下,聯結車,7,403.2
2024-02-27 15:35,台中-大雅,北上,小客車,239,
2024-02-27 15:35,台中-大雅,北上,小貨車,92,
2024-02-27 15:35,台中-大雅,北上,大客車,6,
2024-02-27 15:35,台中-大雅,北上,大貨車,22,
2024-02-27 15:35,台中-大雅,北上,聯結車,7,380.0
2024-02-27 15:35,大雅-台中,南下,小客車,215,
2024-02-27 15:35,大雅-台中,南下,小貨車,100,
2024-02-27 15:35,大雅-台中,南下,大客車,3,
2024-02-27 15:35,大雅-台中,南下,大貨車,22,
2024-02-27 15:35,大雅-台中,南下,聯結車,11,365.4
2024-02-27 15:35,南屯-台中,北上,小客車,203,
2024-02-27 15:35,南屯-台中,北上,小貨車,68,
2024-02-27 15:35,南屯-台中,北上,大客車,3,
2024-02-27 15:35,南屯-台中,北上,大貨車,20,
2024-02-27 15:35,南屯-台中,北上,聯結車,8,314.4
2024-02-27 15:35,台中-南屯,南下,小客車,184,
2024-02-27 15:35,台中-南屯,南下,小貨車,108,
2024-02-27 15:35,台中-南屯,南下,大客車,2,
2024-02-27 15:35,台中-南屯,南下,大貨車,24,
2024-02-27 15:35,台中-南屯,南下,聯結車,9,341.0
2024-02-27 15:35,王田-南屯,北上,小客車,188,
2024-02-27 15:35,王田-南屯,北上,小貨車,73,
2024-02-27 15:35,王田-南屯,北上,大客車,4,
2024-02-27 15:35,王田-南屯,北上,大貨車,16,
2024-02-27 15:35,王田-南屯,北上,聯結車,13,307.2
2024-02-27 15:35,南屯-王田,南下,小客車,166,
2024-02-27 15:35,南屯-王田,南下,小貨車,87,
2024-02-27 15:35,南屯-王田,南下,大客車,1,
2024-02-27 15:35,南屯-王田,南下,大貨車,22,
2024-02-27 15:35,南屯-王田,南下,聯結車,12,302.0
2024-02-27 15:35,彰化系統-王田,北上,小客車,212,
2024-02-27 15:35,彰化系統-王田,北上,小貨車,86,
2024-02-27 15:35,彰化系統-王田,北上,大客車,9,
