Date,Time,Class,RoadSection,Highway,Direction
2023-05-08,12:55,A2,苗栗交流道-銅鑼交流道,國道1號,N
2023-05-08,00:50,A2,苗栗交流道-銅鑼交流道,國道1號,S
2023-05-07,23:40,A2,苗栗交流道-銅鑼交流道,國道1號,N
2023-05-11,14:00,A2,頭屋交流道-苗栗交流道,國道1號,S
2023-05-19,13:20,A2,銅鑼交流道-三義交流道,國道1號,N
2023-05-20,13:05,A2,苗栗交流道-銅鑼交流道,國道1號,N
2023-05-24,17:40,A2,銅鑼交流道-三義交流道,國道1號,S
2023-05-26,15:05,A2,頭份交流道-頭屋交流道,國道1號,N
2023-05-28,15:40,A2,頭份交流道-頭屋交流道,國道1號,N
2023-05-03,13:30,A2,新竹交流道-新竹系統交流道,國道1號,N
2023-05-08,07:05,A2,楊梅交流道-高架道路楊梅端,國道1號,S
2023-05-08,10:40,A2,高架道路楊梅端-湖口交流道,國道1號,N
2023-05-09,09:00,A2,高架道路楊梅端-湖口交流道,國道1號,S
2023-05-11,23:20,A2,新竹系統交流道-頭份交流道,國道1號,N
2023-05-10,07:05,A2,高架道路楊梅端-湖口交流道,國道1號,S
2023-05-12,19:20,A2,新竹交流道-新竹系統交流道,國道1號,S
2023-05-16,09:50,A2,高架道路楊梅端-湖口交流道,國道1號,S
2023-05-18,05:25,A2,高架道路楊梅端-湖口交流道,國道1號,S
2023-05-18,15:15,A2,高架道路楊梅端-湖口交流道,國道1號,N
2023-05-18,18:50,A2,新竹系統交流道-頭份交流道,國道1號,S
2023-05-20,07:05,A2,新竹系統交流道-頭份交流道,國道1號,N
2023-05-20,14:05,A2,湖口交流道-竹北交流道,國道1號,S
2023-05-21,08:40,A2,高架道路楊梅端-湖口交流道,國道1號,S
2023-05-05,01:15,A2,高架道路楊梅端-湖口交流道,國道1號,S
2023-05-21,20:55,A2,湖口交流道-竹北交流道,國道1號,N
2023-05-22,08:00,A2,湖口交流道-竹北交流道,國道1號,N
2023-05-27,03:15,A2,幼獅交流道-楊梅交流道,國道1號,S
2023-05-28,22:30,A2,湖口交流道-竹北交流道,國道1號,N
2023-05-28,07:10,A2,高架道路楊梅端-湖口交流道,國道1號,N
2023-05-01,14:30,A2,新竹交流道-新竹系統交流道,國道1號,N
2023-05-01,11:10,A2,圓山交流道-台北交流道,國道1號,N
2023-05-07,03:15,A2,三重交流道-五股轉接道,國道1號,S
2023-05-10,12:45,A2,五股轉接道-五股交流道,國道1號,S
2023-05-06,17:05,A2,圓山交流道-台北交流道,國道1號,N
2023-05-10,16:40,A2,環北交流道-五股轉接道,國道1號_高架,S
2023-05-15,09:15,A2,三重交流道-五股轉接道,國道1號,S
2023-05-07,06:35,A2,內湖交流道-圓山交流道,國道1號,N
2023-05-21,11:15,A2,圓山交流道-台北交流道,國道1號,N
2023-05-19,01:40,A2,汐止系統交流道-高架道路汐止端,國道1號,S
2023-05-26,11:10,A2,內湖交流道-圓山交流道,國道1號,N
2023-05-27,13:40,A2,環北交流道-五股轉接道,國道1號_高架,N
2023-05-23,17:05,A2,內湖交流道-圓山交流道,國道1號,N
2023-05-22,16:20,A2,圓山交流道-台北交流道,國道1號,S
2023-05-04,07:45,A2,中壢轉接道-中壢交流道,國道1號,N
2023-05-08,07:40,A2,桃園交流道-機場系統交流道,國道1號,N
2023-05-09,08:00,A2,平鎮系統交流道-幼獅交流道,國道1號,S
2023-05-12,16:10,A2,中壢交流道-平鎮系統交流道,國道1號,N
2023-05-14,15:25,A2,中壢轉接道-校前路交流道,國道1號_高架,S
2023-05-16,07:45,A2,中壢轉接道-中壢交流道,國道1號,N
2023-05-18,09:10,A2,機場系統交流道-中壢轉接道,國道1號_高架,S
2023-05-20,07:05,A2,桃園交流道-機場系統交流道,國道1號,N
2023-05-05,18:50,A2,中壢轉接道-中壢交流道,國道1號,S
2023-05-24,17:30,A2,機場系統交流道-內壢交流道,國道1號,N
2023-05-28,19:55,A2,中壢轉接道-校前路交流道,國道1號_高架,N
2023-05-26,19:50,A2,楊梅交流道-高架道路楊梅端,國道1號,S
2023-05-27,10:55,A2,機場系統交流道-中壢轉接道,國道1號_高架,S
2023-05-31,17:05,A2,平鎮系統交流道-幼獅交流道,國道1號,N
2023-05-01,20:30,A2,五股轉接道-五股交流道,國道1號,N
2023-05-02,08:30,A2,林口交流道-桃園交流道,國道1號,S
2023-05-05,13:55,A2,泰山轉接道-林口交流道,國道1號,N
2023-05-06,11:25,A2,五股轉接道-五股交流道,國道1號,N
2023-05-03,05:10,A2,林口交流道-桃園交流道,國道1號,S
2023-05-08,00:05,A2,林口交流道-桃園交流道,國道1號,S
2023-05-09,10:35,A2,泰山轉接道-林口交流道,國道1號,S
2023-05-06,14:35,A2,五股轉接道-五股交流道,國道1號,N
2023-05-05,20:05,A2,泰山轉接道-林口交流道,國道1號,N
2023-05-12,18:00,A2,林口交流道-桃園交流道,國道1號,S
2023-05-07,13:45,A2,泰山轉接道-林口交流道,國道1號,S
2023-05-12,05:45,A2,泰山轉接道-林口交流道,國道1號,N
2023-05-13,07:05,A2,林口交流道-桃園交流道,國道1號,N
2023-05-15,09:05,A2,泰山轉接道-林口交流道,國道1號,S
2023-05-18,16:50,A2,泰山轉接道-林口交流道,國道1號,N
2023-05-12,21:50,A2,桃園交流道-機場系統交流道,國道1號,S
2023-05-23,00:30,A2,林口交流道-桃園交流道,國道1號,N
2023-05-14,17:00,A2,泰山轉接道-林口交流道,國道1號,N
2023-05-16,16:55,A2,桃園交流道-機場系統交流道,國道1號,S
2023-05-24,07:40,A2,桃園交流道-機場系統交流道,國道1號,N
2023-05-25,03:00,A2,泰山轉接道-機場系統交流道,國道1號_高架,N
2023-05-16,11:15,A2,泰山轉接道-機場系統交流道,國道1號_高架,N
2023-05-23,03:25,A2,泰山轉接道-林口交流道,國道1號,S
2023-05-25,10:30,A2,泰山轉接道-林口交流道,國道1號,S
2023-05-26,18:15,A2,桃園交流道-機場系統交流道,國道1號,S
2023-05-28,16:10,A2,五股轉接道-五股交流道,國道1號,N
2023-05-29,07:20,A2,泰山轉接道-機場系統交流道,國道1號_高架,N
2023-05-19,09:10,A2,五股轉接道-泰山轉接道,國道1號_高架,N
2023-05-29,18:50,A2,五股轉接道-泰山轉接道,國道1號_高架,N
2023-05-30,11:55,A2,林口交流道-桃園交流道,國道1號,N
2023-05-29,14:00,A2,林口交流道-桃園交流道,國道1號,N
2023-05-27,06:00,A2,泰山轉接道-林口交流道,國道1號,N
2023-05-26,13:20,A2,林口交流道-桃園交流道,國道1號,S
2023-05-27,00:30,A2,林口交流道-桃園交流道,國道1號,N
2023-05-30,16:30,A2,泰山轉接道-機場系統交流道,國道1號_高架,N
2023-05-27,18:30,A2,泰山轉接道-機場系統交流道,國道1號_高架,N
2023-05-02,23:30,A2,下塔悠出口匝道-環北交流道,國道1號_高架,S
2023-05-05,14:35,A2,台北交流道-三重交流道,國道1號,S
2023-05-08,02:00,A2,內湖交流道-圓山交流道,國道1號,N
2023-05-10,10:20,A2,汐止端-堤頂交流道,國道1號_高架,S
2023-05-10,07:00,A2,高架道路汐止端-東湖交流道,國道1號,S
2023-05-11,21:25,A2,下塔悠出口匝道-環北交流道,國道1號_高架,S
2023-05-16,13:00,A2,圓山交流道-台北交流道,國道1號,N
2023-05-18,08:50,A2,堤頂交流道-下塔悠出口匝道,國道1號_高架,N
2023-05-24,23:55,A2,八堵交流道-大華系統交流道,國道1號,N
2023-05-29,09:25,A2,三重交流道-五股轉接道,國道1號,N
2023-05-31,14:00,A2,三重交流道-五股轉接道,國道1號,S
2023-05-12,19:10,A2,基隆端-基隆交流道,國道1號,N
2023-06-10,10:55,A2,彰化系統交流道-快官交流道,國道3號,S
2023-06-14,10:30,A2,中投交流道-霧峰交流道,國道3號,N
2023-06-28,07:30,A2,和美交流道-彰化系統交流道,國道3號,N
2023-06-19,11:05,A2,快官交流道-烏日交流道,國道3號,S
2023-06-03,08:25,A2,草屯交流道-中興系統交流道,國道3號,N
2023-06-05,22:50,A2,草屯交流道-中興系統交流道,國道3號,N
2023-06-09,12:35,A2,中興系統交流道-中興交流道,國道3號,S
2023-06-13,05:30,A2,名間交流道-竹山交流道,國道3號,S
2023-06-14,07:50,A2,霧峰交流道-霧峰系統交流道,國道3號,N
2023-06-16,04:00,A2,草屯交流道-中興系統交流道,國道3號,S
2023-06-25,15:25,A2,南投交流道-名間交流道,國道3號,N
2023-06-20,07:40,A2,霧峰交流道-霧峰系統交流道,國道3號,S
2023-06-04,07:15,A2,中港系統交流道-沙鹿交流道,國道3號,N
2023-06-09,11:05,A2,沙鹿交流道-龍井交流道,國道3號,S
2023-06-17,17:55,A2,大甲交流道-中港系統交流道,國道3號,S
2023-06-21,18:30,A2,大甲交流道-中港系統交流道,國道3號,S
2023-06-21,15:35,A2,龍井交流道-和美交流道,國道3號,S
2023-06-22,16:55,A2,苑裡交流道-大甲交流道,國道3號,S
2023-06-19,17:00,A2,宜蘭交流道-羅東交流道,國道5號,S
2023-06-11,12:10,A2,石碇交流道-頭城交流道,國道5號,N
2023-06-17,08:10,A2,石碇交流道-頭城交流道,國道5號,S
2023-06-18,21:25,A2,石碇交流道-頭城交流道,國道5號,N
2023-06-04,23:20,A2,木柵交流道-新店交流道,國道3號,N
2023-06-09,12:50,A2,南港交流道-南港系統交流道,國道3號,N
2023-06-12,08:40,A2,南深路出口匝道-木柵交流道,國道3號,S
2023-06-12,12:10,A2,木柵交流道-新店交流道,國道3號,N
2023-06-16,18:45,A2,新店交流道-安坑交流道,國道3號,S
2023-06-21,15:25,A2,新店交流道-安坑交流道,國道3號,S
2023-06-21,19:30,A2,南深路出口匝道-木柵交流道,國道3號,N
2023-06-22,01:15,A2,南深路出口匝道-木柵交流道,國道3號,N
2023-06-22,04:45,A2,南港交流道-南港系統交流道,國道3號,N
2023-06-27,16:30,A2,新店交流道-安坑交流道,國道3號,S
2023-06-08,17:40,A2,石碇交流道-頭城交流道,國道5號,S
2023-06-24,22:30,A2,南港系統交流道-石碇交流道,國道5號,N
2023-06-26,07:55,A2,瑪東系統交流道-汐止系統交流道,國道3號,S
2023-06-28,09:00,A2,南港系統交流道-石碇交流道,國道5號,N
2023-06-07,20:10,A2,梅山交流道-竹崎交流道,國道3號,S
2023-06-09,17:45,A2,南雲交流道-斗六交流道,國道3號,S
2023-06-13,14:40,A2,南雲交流道-斗六交流道,國道3號,S
2023-06-18,14:25,A2,竹山交流道-南雲交流道,國道3號,S
2023-06-23,19:50,A2,斗六交流道-古坑系統交流道,國道3號,S
2023-06-26,15:30,A2,梅山交流道-竹崎交流道,國道3號,S
2023-06-10,16:30,A2,竹山交流道-南雲交流道,國道3號,S
2023-06-03,14:20,A2,烏山頭交流道-官田系統交流道,國道3號,S
2023-06-07,16:10,A2,烏山頭交流道-官田系統交流道,國道3號,S
2023-06-29,23:10,A2,中埔交流道-水上系統交流道,國道3號,N
2023-06-11,11:30,A2,新化系統交流道-關廟交流道,國道3號,S
2023-06-21,17:20,A2,新化系統交流道-關廟交流道,國道3號,S
2023-06-07,09:30,A2,善化交流道-新化系統交流道,國道3號,N
2023-06-03,18:25,A2,土城交流道-樹林交流道,國道3號,N
2023-06-09,05:20,A2,中和交流道-土城交流道,國道3號,N
2023-06-09,14:50,A2,土城交流道-樹林交流道,國道3號,N
2023-06-12,16:50,A2,土城交流道-樹林交流道,國道3號,N
2023-06-13,14:10,A2,安坑交流道-中和交流道,國道3號,S
2023-06-13,16:30,A2,中和交流道-土城交流道,國道3號,N
2023-06-13,18:35,A2,中和交流道-土城交流道,國道3號,N
2023-06-17,11:20,A2,土城交流道-樹林交流道,國道3號,N
2023-06-19,07:55,A2,樹林交流道-三鶯交流道,國道3號,N
2023-06-20,12:05,A2,中和交流道-土城交流道,國道3號,N
2023-06-21,13:20,A2,三鶯交流道-鶯歌系統交流道,國道3號,S
2023-06-21,15:45,A2,土城交流道-樹林交流道,國道3號,N
2023-06-21,16:35,A2,土城交流道-樹林交流道,國道3號,N
2023-06-22,09:05,A2,安坑交流道-中和交流道,國道3號,N
2023-06-23,12:30,A2,樹林交流道-三鶯交流道,國道3號,N
2023-06-30,09:15,A2,中和交流道-土城交流道,國道3號,S
2023-06-30,07:45,A2,中和交流道-土城交流道,國道3號,S
2023-06-30,14:40,A2,樹林交流道-三鶯交流道,國道3號,S
2023-06-30,16:10,A2,中和交流道-土城交流道,國道3號,N
2023-06-14,00:00,A2,鶯歌系統交流道-大溪交流道,國道3號,N
2023-06-14,08:20,A2,鶯歌系統交流道-大溪交流道,國道3號,N
2023-06-12,04:40,A2,鶯歌系統交流道-大溪交流道,國道3號,N
2023-06-15,09:10,A2,高原交流道-關西交流道,國道3號,N
2023-06-18,23:00,A2,鶯歌系統交流道-大溪交流道,國道3號,N
2023-06-16,22:40,A2,大溪交流道-龍潭交流道,國道3號,N
2023-06-18,15:20,A2,大溪交流道-龍潭交流道,國道3號,N
2023-06-22,10:50,A2,大溪交流道-龍潭交流道,國道3號,N
2023-06-30,08:25,A2,鶯歌系統交流道-大溪交流道,國道3號,N
2023-06-30,07:30,A2,南深路出口匝道-木柵交流道,國道3號,S
2023-06-02,09:30,A2,茄苳交流道-香山交流道,國道3號,S
2023-06-04,06:05,A2,關西交流道-竹林交流道,國道3號,N
2023-06-07,14:15,A2,高原交流道-關西交流道,國道3號,S
2023-06-16,20:30,A2,新竹系統交流道-茄苳交流道,國道3號,N
2023-06-16,16:30,A2,高原交流道-關西交流道,國道3號,N
2023-06-14,07:30,A2,高原交流道-關西交流道,國道3號,N
2023-06-15,18:40,A2,竹林交流道-寶山交流道,國道3號,N
2023-06-22,05:40,A2,茄苳交流道-香山交流道,國道3號,S
2023-06-22,23:50,A2,關西交流道-竹林交流道,國道3號,N
2023-06-28,17:10,A2,高原交流道-關西交流道,國道3號,N
2023-06-25,15:10,A2,關西交流道-竹林交流道,國道3號,N
2023-06-30,19:15,A2,新竹系統交流道-茄苳交流道,國道3號,N
2023-06-02,13:20,A2,田寮交流道-燕巢系統交流道,國道3號,S
2023-06-12,19:05,A2,田寮交流道-燕巢系統交流道,國道3號,N
2023-06-27,14:15,A2,田寮交流道-燕巢系統交流道,國道3號,N
2023-06-20,13:30,A2,燕巢系統交流道-九如交流道,國道3號,N
2023-06-21,08:10,A2,燕巢系統交流道-九如交流道,國道3號,N
2023-06-16,07:05,A2,長治交流道-麟洛交流道,國道3號,S
2023-06-25,05:15,A2,麟洛交流道-竹田系統交流道,國道3號,S
2023-06-26,06:25,A2,長治交流道-麟洛交流道,國道3號,S
2023-06-06,18:15,A2,楠梓交流道-鼎金系統交流道,國道1號,N
2023-06-07,07:00,A2,鼎金系統交流道-高雄交流道,國道1號,N
2023-06-09,02:30,A2,瑞隆路出口匝道-五甲系統交流道,國道1號,S
2023-06-09,20:00,A2,鼎金系統交流道-高雄交流道,國道1號,S
2023-06-11,09:55,A2,岡山交流道-楠梓交流道,國道1號,S
2023-06-12,12:25,A2,高雄交流道-瑞隆路出口匝道,國道1號,S
2023-06-13,01:50,A2,楠梓交流道-鼎金系統交流道,國道1號,N
2023-06-13,21:40,A2,五甲系統交流道-五甲交流道,國道1號,N
2023-06-14,07:45,A2,楠梓交流道-鼎金系統交流道,國道1號,S
2023-06-20,10:00,A2,岡山交流道-楠梓交流道,國道1號,S
2023-06-23,07:35,A2,高科交流道-岡山交流道,國道1號,N
2023-06-27,18:15,A2,楠梓交流道-鼎金系統交流道,國道1號,N
2023-06-27,15:30,A2,鼎金系統交流道-高雄交流道,國道1號,N
2023-06-30,02:30,A2,鼎金系統交流道-高雄交流道,國道1號,N
2023-06-30,07:30,A2,鼎金系統交流道-高雄交流道,國道1號,S
2023-06-30,19:10,A2,五甲系統交流道-五甲交流道,國道1號,N
2023-06-30,13:50,A2,岡山交流道-楠梓交流道,國道1號,N
2023-06-18,16:05,A2,路竹交流道-高科交流道,國道1號,S
2023-06-21,12:15,A2,高科交流道-岡山交流道,國道1號,N
2023-06-03,10:50,A2,永康交流道-大灣交流道,國道1號,S
2023-06-08,07:30,A2,仁德交流道-仁德系統交流道,國道1號,S
2023-06-09,19:40,A2,台南系統交流道-永康交流道,國道1號,S
2023-06-10,12:15,A2,仁德系統交流道-路竹交流道,國道1號,S
2023-06-12,05:30,A2,永康交流道-大灣交流道,國道1號,S
2023-06-04,12:40,A2,仁德系統交流道-路竹交流道,國道1號,S
2023-06-15,03:15,A2,仁德系統交流道-路竹交流道,國道1號,N
2023-06-15,15:20,A2,仁德交流道-仁德系統交流道,國道1號,S
2023-06-16,16:25,A2,仁德交流道-仁德系統交流道,國道1號,S
2023-06-12,12:20,A2,台南系統交流道-永康交流道,國道1號,N
2023-06-18,15:35,A2,仁德交流道-仁德系統交流道,國道1號,N
2023-06-20,17:25,A2,安定交流道-台南系統交流道,國道1號,S
2023-06-21,13:50,A2,仁德系統交流道-路竹交流道,國道1號,S
2023-06-21,19:40,A2,安定交流道-台南系統交流道,國道1號,S
2023-06-21,20:40,A2,安定交流道-台南系統交流道,國道1號,S
2023-06-22,12:30,A2,台南系統交流道-永康交流道,國道1號,N
2023-06-23,15:45,A2,仁德交流道-仁德系統交流道,國道1號,S
2023-06-30,15:05,A2,仁德系統交流道-路竹交流道,國道1號,N
2023-06-26,12:50,A2,仁德系統交流道-路竹交流道,國道1號,N
2023-06-21,11:50,A2,仁德交流道-仁德系統交流道,國道1號,N
2023-06-24,15:35,A2,永康交流道-大灣交流道,國道1號,N
2023-06-01,01:15,A2,嘉義系統交流道-新營交流道,國道1號,S
2023-06-03,10:30,A2,嘉義系統交流道-新營交流道,國道1號,S
2023-06-06,07:20,A2,嘉義系統交流道-新營交流道,國道1號,S
2023-06-10,13:55,A2,新營交流道-下營系統交流道,國道1號,S
2023-06-11,15:05,A2,麻豆交流道-安定交流道,國道1號,N
2023-06-13,01:45,A2,嘉義系統交流道-新營交流道,國道1號,N
2023-06-13,04:55,A2,新營交流道-下營系統交流道,國道1號,N
2023-06-13,14:35,A2,嘉義系統交流道-新營交流道,國道1號,S
2023-06-13,14:30,A2,嘉義系統交流道-新營交流道,國道1號,S
2023-06-13,15:50,A2,嘉義系統交流道-新營交流道,國道1號,S
2023-06-14,07:00,A2,嘉義系統交流道-新營交流道,國道1號,S
2023-06-15,10:55,A2,麻豆交流道-安定交流道,國道1號,N
2023-06-13,15:50,A2,水上交流道-嘉義系統交流道,國道1號,S
2023-06-15,12:00,A2,新營交流道-下營系統交流道,國道1號,N
2023-06-22,09:45,A2,嘉義系統交流道-新營交流道,國道1號,N
2023-06-24,03:15,A2,嘉義系統交流道-新營交流道,國道1號,N
2023-06-24,18:25,A2,麻豆交流道-安定交流道,國道1號,S
2023-06-15,08:40,A2,嘉義系統交流道-新營交流道,國道1號,N
2023-06-30,14:50,A2,嘉義系統交流道-新營交流道,國道1號,N
2023-06-11,14:50,A2,西螺交流道-虎尾交流道,國道1號,N
2023-06-22,13:45,A2,雲林系統交流道-大林交流道,國道1號,S
2023-06-24,10:20,A2,西螺交流道-虎尾交流道,國道1號,N
2023-06-26,02:00,A2,嘉義交流道-水上交流道,國道1號,N
2023-06-21,08:10,A2,嘉義交流道-水上交流道,國道1號,S
2023-06-29,16:50,A2,虎尾交流道-斗南交流道,國道1號,N
2023-06-07,09:50,A2,員林交流道-北斗交流道,國道1號,N
2023-06-06,22:35,A2,北斗交流道-西螺交流道,國道1號,N
2023-06-08,15:10,A2,埔鹽系統交流道-員林交流道,國道1號,S
2023-06-10,11:55,A2,彰化交流道-埔鹽系統交流道,國道1號,S
